id,consideration_id,question_slug,created,updated,deleted_date,answer,answer_list
d16bef38-da11-4962-bfdb-d29bd16d8101,a771a6f1-b79f-4a12-be15-a9ff7fb40058,existing-data,2024-05-15 00:00:00,,,"{""choice"": ""Yes""}",
768664b1-c110-4941-9bd0-abc31af9a109,a771a6f1-b79f-4a12-be15-a9ff7fb40058,existing-data-examples,2024-05-15 00:00:00,2024-05-15 15:01:57.213063,,,"[{""url"": ""https://www.lambeth.gov.uk/planning-building-control/planning-policy-guidance/brownfield-land-register"", ""fields"": ""OrganisationURL;OrganisationLabel;SiteReference;SiteNameAddress;SiteplanURL;GeoX;GeoY Hectares;OwnershipStatus;PlanningStatus;PermissionType;PermissionDate;PlanningHistory;Deliverable;NetDwellingsRangeFrom;NetDwellingsRangeTo;HazardousSubstances;Notes;FirstAddedDate;LastAddedDate;EndDate"", ""licence"": ""Lambeth’s Brownfield Land Register contains public sector information licensed under the Open Government Licence v3.0."", ""coverage"": ""Local Authority"", ""position"": ""0"", ""publisher"": ""Lambeth London Borough Council"", ""csrf_token"": ""ImNjZWRhOTYxOGNhZTE3MDhkNDgwNTk3YjM1NThkMjU3M2I1OWNmNDQi.ZkTMtA.UIuy_13YJNY9WRlsU2-Avetyuu4"", ""attribution"": ""N / A""}, {""url"": ""https://www.cornwall.gov.uk/planning-and-building-control/planning-policy/adopted-plans/register-of-brownfield-land/ "", ""fields"": ""OrganisationURL;SiteReference;SiteNameAddress;GeoX;GeoY;SiteplanURL;Hectares;OwnershipStatus;PlanningStatus;PermissionType;PermissionDate;PlanningHistory;Deliverable;NetDwellingsRangeFrom;NetDwellingsRangeTo;HazardousSubstances;Notes;FirstAddedDate;LastUpdatedDate;EndDate;AltRef;SortOrder;DevelopmentDescription;EndDateReason;VersionNumber"", ""licence"": ""All sites are also shown on the Council's Interactive Mapping site. Data is provided under the Open Government Licence."", ""coverage"": ""Local Authority"", ""position"": ""1"", ""publisher"": ""Cornwall Council"", ""csrf_token"": ""ImNjZWRhOTYxOGNhZTE3MDhkNDgwNTk3YjM1NThkMjU3M2I1OWNmNDQi.ZkTNcg.Dkc2T8fwvLNP2DBppkON97dx8zk"", ""attribution"": ""N / A""}]"
9d2b5cad-c142-4a45-8310-ae628a51fb5f,a771a6f1-b79f-4a12-be15-a9ff7fb40058,single-source,2024-05-15 00:00:00,,,"{""text"": ""No""}",
dfc5995f-7927-426d-9c26-e85745ecafcf,a771a6f1-b79f-4a12-be15-a9ff7fb40058,is-a-data-standard-required,2024-05-15 00:00:00,,,"{""choice"": ""No""}",
78c05729-f7b9-4144-9e09-60df4de4ced1,a771a6f1-b79f-4a12-be15-a9ff7fb40058,lifecycle,2024-05-15 00:00:00,,,"{""choice"": ""Yes""}",
51778f67-9c2c-49a9-87ff-23bb7dbc26c2,a771a6f1-b79f-4a12-be15-a9ff7fb40058,lifecycle-stages,2024-05-15 00:00:00,2024-05-15 15:05:38.142312,,,"[{""name"": ""Public proposal and consultation periods"", ""actors"": ""LPA, parish councils, neighbourhood forums, county planning authorities, Mayor of London, SoS"", ""impact"": ""Amendments can be made to the proposed register (part 2)"", ""output"": ""Brownfield land register"", ""position"": ""0"", ""csrf_token"": ""ImNjZWRhOTYxOGNhZTE3MDhkNDgwNTk3YjM1NThkMjU3M2I1OWNmNDQi.ZkTO3A.YRfAVaqMg7DjNMOpfTVdDjPUUYM"", ""description"": """"}, {""name"": ""Revision of the register"", ""actors"": ""LPA"", ""impact"": """", ""output"": """", ""position"": ""1"", ""csrf_token"": ""ImNjZWRhOTYxOGNhZTE3MDhkNDgwNTk3YjM1NThkMjU3M2I1OWNmNDQi.ZkTPCA.6GOZuNaoUYZnUxT84r-dBEYEIhM"", ""description"": """"}]"
f98769ad-7613-42d3-8ac5-6480bd0f8fd4,a771a6f1-b79f-4a12-be15-a9ff7fb40058,where-is-data-used,2024-05-15 00:00:00,,,"{""text"": ""The data should be used to plan for housing-led development and more consistent and efficient processes.""}",
936aaa3b-b223-49fd-ad1d-8bd39d692744,9ea82299-82a8-494c-a2b6-3a89847d7ca0,existing-data-examples,2024-06-20 13:39:14.673751,2024-06-20 13:53:37.301016,,,"[{""url"": ""https://beta-naptan.dft.gov.uk/"", ""fields"": ""ATCOCode;NaptanCode;PlateCode;CleardownCode;CommonName;CommonNameLang;ShortCommonName;ShortCommonNameLang;Landmark;LandmarkLang;Street;StreetLang;Crossing;CrossingLang;Indicator;IndicatorLang;Bearing;NptgLocalityCode;LocalityName;ParentLocalityName;GrandParentLocalityName;Town;TownLang;Suburb;SuburbLang;LocalityCentre;GridType;Easting;Northing;Longitude;Latitude;StopType;BusStopType;TimingStatus;DefaultWaitTime;Notes;NotesLang;AdministrativeAreaCode;CreationDateTime;ModificationDateTime;RevisionNumber;Modification;Status"", ""licence"": ""OGL version 3"", ""coverage"": ""National"", ""position"": ""0"", ""publisher"": ""DfT"", ""csrf_token"": ""IjU3NzM1MDMxZmY3NTZmNzMyODA2YjM3ZDA4MDE0MDcwZDM2OGRhMTEi.ZnQ0VA.s2rQzFryOqSqVVsi_Qc7V-PyE70"", ""attribution"": """"}]"
bfff8906-67e9-424c-afa3-c91aa5826caf,0db1d6ee-e255-410e-99c6-4bc30007f7c7,is-it-a-trigger,2024-05-03 00:00:00,,,"{""choice"": ""Yes""}",
67f337f9-f9aa-4d33-8887-0042289fb737,0db1d6ee-e255-410e-99c6-4bc30007f7c7,what-is-triggered,2024-05-03 00:00:00,,,"{""text"": ""As per the guidance, “development resulting in the loss or deterioration of irreplaceable habitats (such as ancient woodland and ancient or veteran trees) should be refused, unless there are wholly exceptional reasons and a suitable compensation strategy exists.”""}",
0f5b9bd9-63bc-44c4-97f2-dcdef64c813e,0db1d6ee-e255-410e-99c6-4bc30007f7c7,is-it-consulted,2024-05-03 00:00:00,,,"{""choice"": ""Yes""}",
a8089063-5612-4d00-8e00-ff131a4c0115,0db1d6ee-e255-410e-99c6-4bc30007f7c7,who-in-law-is-responsible-for-it,2024-05-03 00:00:00,2024-05-22 10:59:51.186952,,"{""text"": ""[Forestry Commission](https://www.gov.uk/government/organisations/forestry-commission/about) (GOV.UK, not legislative)""}",
772b6aea-608c-4eed-a35f-f828240c884d,a771a6f1-b79f-4a12-be15-a9ff7fb40058,who-in-law-is-responsible-for-it,2024-05-15 00:00:00,2024-05-22 11:24:37.008064,,"{""text"": ""[Local Planning Authorities](https://www.legislation.gov.uk/uksi/2017/403/regulation/3/made)""}",
c03892e6-5ad3-4e2b-8a37-88b232c2d3bc,a771a6f1-b79f-4a12-be15-a9ff7fb40058,how-is-data-created,2024-05-15 00:00:00,2024-05-22 11:25:50.168946,,"{""text"": ""This data is produced under [this standard](https://www.gov.uk/government/publications/brownfield-land-registers-data-standard/publish-your-brownfield-land-data)""}",
18c15a85-9764-4448-9d2b-6fbe36ed77df,8da71a60-a503-4b22-9e6b-2ea6e9265580,publishing-organisations,2024-12-10 16:43:44.30492,,,"{""choice"": ""Local authorities""}",
fda2dcf0-da07-46a7-a699-7922821b708c,d6af1726-f5e6-49df-8808-80b4449a97d3,single-source,2024-06-24 16:14:46.526936,,,"{""text"": ""Yes""}",
16951d49-2646-43e2-a74f-9e8a12e208fd,d6af1726-f5e6-49df-8808-80b4449a97d3,is-a-data-standard-required,2024-06-24 16:14:50.075295,,,"{""choice"": ""No""}",
647cb5b4-6146-4ba5-9a78-746649e0e0c3,0db1d6ee-e255-410e-99c6-4bc30007f7c7,is-consulted,2024-05-03 00:00:00,,,"{""text"": ""Further research is required to confirm whether ancient woodland data would be consulted in the assessment of whether a wholly exceptional reason is present.""}",
c972c02d-2d6d-4413-93f2-377b8e7fc821,0db1d6ee-e255-410e-99c6-4bc30007f7c7,existing-data,2024-05-03 00:00:00,,,"{""choice"": ""Yes""}",
0a26a588-6589-49d5-9b4c-7f4edc5d93c8,cf87eb25-bd6f-4eb0-9c3c-cac00e269eba,how-is-data-created,2024-05-03 00:00:00,,,"{""text"": ""We do not know how this data is created, further research is required.""}",
97e4a4dc-29e9-41cb-88d6-b59f74df7642,cf87eb25-bd6f-4eb0-9c3c-cac00e269eba,where-is-data-used,2024-05-03 00:00:00,,,"{""text"": ""Development applications based in areas of outstanding natural beauty will be dealt with efficiently, as the area will be highlighted as being under the highest protection.""}",
8897ba6b-c564-431b-9fd3-ab96c8b091a7,cf87eb25-bd6f-4eb0-9c3c-cac00e269eba,related-planning-considerations,2024-05-03 00:00:00,,,"{""text"": ""N / A""}",
4da71842-e12f-40e7-aef9-2f043da9adad,cf87eb25-bd6f-4eb0-9c3c-cac00e269eba,risks,2024-05-03 00:00:00,,,"{""text"": ""N / A""}",
f77b594e-a4ed-4a10-86e8-3e792de434cc,7cac6c4c-6047-463b-9bed-207c6df6b463,what-is-the-planning-consideration,2024-05-17 00:00:00,,,"{""text"": ""A Design Code is a set of design requirements providing specific parameters for the physical development of a site or area. They set expectations of design quality for any upcoming development.""}",
dea6817b-ad53-45e3-9038-cab84e6cc239,8da71a60-a503-4b22-9e6b-2ea6e9265580,is-it-a-trigger,2024-12-10 16:43:59.16373,,,"{""choice"": ""No""}",
487b7dd4-37d1-4b87-a7c4-3741e0b2d5e1,0db1d6ee-e255-410e-99c6-4bc30007f7c7,publishing-organisations,2024-05-03 00:00:00,2024-09-03 14:32:56.644585,,"{""choice"": ""Forestry Commission;Natural England;Woodland Trust""}",
c166e953-10ce-4a63-9597-18f81f99f7b2,8da71a60-a503-4b22-9e6b-2ea6e9265580,is-it-consulted,2024-12-10 16:44:19.04498,,,"{""choice"": ""No""}",
489152ec-9d26-4e43-a5c9-ec4458e72922,8da71a60-a503-4b22-9e6b-2ea6e9265580,is-a-data-standard-required,2024-12-10 16:44:26.810079,,,"{""choice"": ""Yes""}",
775a8a0b-b290-47c1-8a78-a8a1477c986f,8da71a60-a503-4b22-9e6b-2ea6e9265580,which-focus-area-does-it-support,2024-12-10 16:55:55.048636,,,"{""choice"": ""Modern planning software;Faster local plans""}",
6048a418-13ad-471a-b21c-aa25beefe5c4,0ee51c1b-cc3f-44c5-9409-2d31b2e1b517,who-asked-for-it,2025-01-13 11:16:12.755592,,,"{""text"": ""Digital directorate front door""}",
dde3f439-f73a-4877-b519-f46ad8872d98,0ee51c1b-cc3f-44c5-9409-2d31b2e1b517,what-is-the-driver,2025-01-13 11:22:14.238171,,,"{""choice"": ""Other""}",
08e1b830-1e04-42a2-b731-d93ba145b399,0db1d6ee-e255-410e-99c6-4bc30007f7c7,existing-data-examples,2024-05-03 00:00:00,2024-05-03 09:43:53.414807,,,"[{""url"": ""https://naturalengland-defra.opendata.arcgis.com/datasets/Defra::ancient-woodland-england/about"", ""fields"": ""NAME;THEM;THEMNAME;THEMID;STATUS;PERIMETER;AREA X_COORD;Y_COORD;Shape_Area;Shape_Length"", ""licence"": ""Use of this data is subject to the Open Government Licence"", ""coverage"": ""National"", ""position"": ""0"", ""publisher"": ""Natural England"", ""csrf_token"": ""IjIwOThmMTIyM2VhMjkxMmIwNmM0NWRjYTYyYzIyMWI5NGYwNzYwZDUi.ZjSxMw.FungwApYcY1mpcfBjvQzaEKHvCI"", ""attribution"": """"}, {""url"": ""https://www.data.gov.uk/dataset/9461f463-c363-4309-ae77-fdcd7e9df7d3/ancient-woodland-england#licence-info"", ""fields"": """", ""licence"": ""Open Government Licence"", ""coverage"": ""National"", ""position"": ""1"", ""publisher"": ""Natural England"", ""csrf_token"": ""IjIwOThmMTIyM2VhMjkxMmIwNmM0NWRjYTYyYzIyMWI5NGYwNzYwZDUi.ZjSxew.Y4kehqznTMfWlH11xTJTa17ktbU"", ""attribution"": ""© Natural England copyright. Contains Ordnance Survey data © Crown copyright and database right [year].""}]"
8923bdc0-8be0-4656-86bb-9402a6001f25,0db1d6ee-e255-410e-99c6-4bc30007f7c7,single-source,2024-05-03 00:00:00,,,"{""text"": ""Yes - Natural England produce this data""}",
dcfdbace-325c-4234-b44e-0d90bc8b1fa0,0db1d6ee-e255-410e-99c6-4bc30007f7c7,is-a-data-standard-required,2024-05-03 00:00:00,,,"{""choice"": ""No""}",
b2265428-e7ef-4844-85a0-7205463d2c68,0db1d6ee-e255-410e-99c6-4bc30007f7c7,lifecycle,2024-05-03 00:00:00,,,"{""choice"": ""No""}",
adb9732d-2414-4955-9af9-de4588c8648f,0db1d6ee-e255-410e-99c6-4bc30007f7c7,how-is-data-created,2024-05-03 00:00:00,,,"{""text"": ""We do not know how this data is created, further research is required.""}",
84579fe0-4883-46f3-a0cc-b2abbba1a479,0db1d6ee-e255-410e-99c6-4bc30007f7c7,where-is-data-used,2024-05-03 00:00:00,,,"{""text"": ""Planning authorities will be able to see and react very quickly to applications based in areas that have ancient woodland, which would essentially be off-limits, whilst also making the composition of their local plans faster as it will immediately remove some sites from the allocation process.""}",
bfeed75c-308b-48de-ad45-859241cc2611,0db1d6ee-e255-410e-99c6-4bc30007f7c7,risks,2024-05-03 00:00:00,,,"{""text"": ""N / A""}",
40ad3484-9656-49c4-8ca9-635eeea329ce,cf87eb25-bd6f-4eb0-9c3c-cac00e269eba,who-asked-for-it,2024-05-03 00:00:00,,,"{""text"": ""This has been identified as a constraint from PlanX""}",
4229ee06-1b79-43d5-b7e9-ba3e4887fc27,cf87eb25-bd6f-4eb0-9c3c-cac00e269eba,what-is-the-driver,2024-05-03 00:00:00,,,"{""choice"": ""Specific user requirement""}",
4cf2179b-ac37-45b4-8932-358ea59e1f1b,cf87eb25-bd6f-4eb0-9c3c-cac00e269eba,which-focus-area-does-it-support,2024-05-03 00:00:00,,,"{""choice"": ""Modern planning software;Faster local plans""}",
9a1591eb-6769-4b4e-a7e8-b82996841ac3,cf87eb25-bd6f-4eb0-9c3c-cac00e269eba,what-is-the-planning-consideration,2024-05-03 00:00:00,,,"{""text"": ""Land protected by law to conserve and enhance its natural beauty.""}",
35904f45-0cf6-4468-93f0-308ea54d9876,cf87eb25-bd6f-4eb0-9c3c-cac00e269eba,is-there-legislation,2024-05-03 00:00:00,,,"{""choice"": ""Yes""}",
4439314a-0f96-4502-be3b-503ee71a8174,9ea82299-82a8-494c-a2b6-3a89847d7ca0,lifecycle,2024-06-20 14:01:32.579546,,,"{""choice"": ""No""}",
2189f672-a746-4489-9c25-f4199722c5c4,cf87eb25-bd6f-4eb0-9c3c-cac00e269eba,is-it-a-trigger,2024-05-03 00:00:00,,,"{""choice"": ""Yes""}",
64c1c322-f4d8-4c25-b990-46df249e3641,cf87eb25-bd6f-4eb0-9c3c-cac00e269eba,is-it-consulted,2024-05-03 00:00:00,,,"{""choice"": ""No""}",
dfc2ca03-9906-48f3-9f9e-6952b09f6137,cf87eb25-bd6f-4eb0-9c3c-cac00e269eba,existing-data,2024-05-03 00:00:00,,,"{""choice"": ""Yes""}",
e6099d8f-73ae-4bb6-8a97-1d3ffa365e7c,cf87eb25-bd6f-4eb0-9c3c-cac00e269eba,single-source,2024-05-03 00:00:00,,,"{""text"": ""No - this data exists nationally, provided by Natural England""}",
4263543d-b99d-4128-a08a-6cb991142b07,cf87eb25-bd6f-4eb0-9c3c-cac00e269eba,is-a-data-standard-required,2024-05-03 00:00:00,,,"{""choice"": ""No""}",
6edfeb58-dc7d-4061-ba24-e676459b08e3,cf87eb25-bd6f-4eb0-9c3c-cac00e269eba,what-is-the-legislation-that-defines-designation,2024-05-03 00:00:00,2024-05-22 11:08:06.373347,,"{""text"": ""There is no legislation covering how AONBs get designated.\r\n\r\n[Countryside and Rights of Way Act 2000, section 83](https://www.legislation.gov.uk/ukpga/2000/37/section/83) - “Procedure for designation orders”\r\n\r\nThere is further [guidance on the designation process](https://www.gov.uk/guidance/areas-of-outstanding-natural-beauty-aonbs-designation-and-management#designation-process).""}",
9c7e112a-1485-4f8c-822e-ed28a9cde360,cf87eb25-bd6f-4eb0-9c3c-cac00e269eba,who-in-law-is-responsible-for-it,2024-05-03 00:00:00,2024-05-22 11:09:02.41108,,"{""text"": ""[Natural England](https://www.legislation.gov.uk/ukpga/2000/37/section/83)\r\n\r\n[SoS for EFRA (to confirm, refuse, modify or vary)](https://www.legislation.gov.uk/ukpga/2000/37/section/83)""}",
b0ba64f3-ca79-417c-a7b0-9459307a3d7c,0ee51c1b-cc3f-44c5-9409-2d31b2e1b517,which-focus-area-does-it-support,2025-01-13 11:22:23.804411,,,"{""choice"": ""Modern planning software""}",
b4a7856e-8f6e-493b-9fc0-17fa3506bdba,cf87eb25-bd6f-4eb0-9c3c-cac00e269eba,what-is-triggered,2024-05-03 00:00:00,2024-05-22 11:09:53.50049,,"{""text"": ""Lighting assessment\r\nNutrient neutrality assessment\r\nThe [NPPF (Chapter 15)](https://assets.publishing.service.gov.uk/media/65a11af7e8f5ec000f1f8c46/NPPF_December_2023.pdf) also states that “great weight should be given to conserving and enhancing landscape and scenic beauty in National Parks, the Broads and Areas of Outstanding Natural Beauty which have the highest status of protection in relation to these issues. ""}",
719c8482-3273-431a-8c5c-341d9f5a51e7,9ea82299-82a8-494c-a2b6-3a89847d7ca0,how-is-data-created,2024-06-20 14:01:47.238302,2024-06-20 14:02:16.491063,,"{""text"": ""We do not need to understand this at this point.""}",
ed0668e2-6e5e-47d8-a9f0-4fea3a6075fa,cf87eb25-bd6f-4eb0-9c3c-cac00e269eba,existing-data-examples,2024-05-03 00:00:00,2024-05-22 11:10:20.492149,,,"[{""url"": ""https://naturalengland-defra.opendata.arcgis.com/datasets/6f2ad07d91304ad79cdecd52489d5046_"", ""fields"": ""CODE;NAME;DESIG_DATE;HOTLINK;STAT_AREA;Shape_Area;Shape_Length"", ""licence"": ""Use of this data is subject to the Open Government Licence"", ""coverage"": ""National"", ""position"": 0, ""publisher"": ""Natural England"", ""csrf_token"": ""IjIwOThmMTIyM2VhMjkxMmIwNmM0NWRjYTYyYzIyMWI5NGYwNzYwZDUi.ZjS-XQ.OIWzYFfvFI11tFXXfOw8XnD-RJk"", ""attribution"": """"}, {""url"": """", ""fields"": """", ""licence"": """", ""coverage"": """", ""position"": ""1"", ""publisher"": """", ""csrf_token"": ""ImNjZWRhOTYxOGNhZTE3MDhkNDgwNTk3YjM1NThkMjU3M2I1OWNmNDQi.Zk3SmA.8ePducRV2gnY61aFkMajwjDom3Q"", ""attribution"": """"}]"
6c1d6cb5-c4eb-49d1-b12a-ecf75b03fab5,9ea82299-82a8-494c-a2b6-3a89847d7ca0,where-is-data-used,2024-06-20 14:07:20.946464,,,"{""text"": ""N/A""}",
ec360f1b-da8a-486f-a413-fb28642f633d,9ea82299-82a8-494c-a2b6-3a89847d7ca0,primary-users,2024-06-20 14:07:33.847171,,,"{""text"": ""N/A""}",
f2e6573d-9d75-4037-aa81-e6f81e402875,9ea82299-82a8-494c-a2b6-3a89847d7ca0,additional-users,2024-06-20 14:07:54.968506,,,"{""text"": ""As per above""}",
17dc3112-cd37-4271-986b-9a3437a76f18,9ea82299-82a8-494c-a2b6-3a89847d7ca0,use-cases,2024-06-20 14:09:15.956973,,,"{""text"": ""As per above""}",
8b5bd995-2d23-4e6f-b965-1c66b5131ffa,9ea82299-82a8-494c-a2b6-3a89847d7ca0,value-to-platform,2024-06-20 14:09:23.432653,,,"{""text"": ""As per above""}",
87e66781-ca7b-4f8e-8d1a-7b40be537e8e,9ea82299-82a8-494c-a2b6-3a89847d7ca0,risks,2024-06-20 14:09:35.343115,,,"{""text"": ""N/A""}",
08fb9002-96e8-4df1-9284-120f93e00e61,c3727f3f-d514-451c-a666-9eaffdce6e70,existing-data,2024-06-20 14:23:32.861759,,,"{""choice"": ""Yes""}",
b14182e6-ed8d-4f31-9629-e92aa3f081ea,a771a6f1-b79f-4a12-be15-a9ff7fb40058,risks,2024-05-15 00:00:00,,,"{""text"": ""N / A""}",
0f71973a-af72-4803-b4c9-85d1ae49930a,7cac6c4c-6047-463b-9bed-207c6df6b463,who-asked-for-it,2024-05-17 00:00:00,,,"{""text"": ""Office for Place""}",
dd076a3d-1ccb-43d1-bb51-2025543c3eb2,7cac6c4c-6047-463b-9bed-207c6df6b463,what-is-the-driver,2024-05-17 00:00:00,,,"{""choice"": ""National policy change""}",
c74c4caa-8a37-4e0d-832c-c9a980ec6955,7cac6c4c-6047-463b-9bed-207c6df6b463,which-focus-area-does-it-support,2024-05-17 00:00:00,,,"{""choice"": ""Included in LURA;Other""}",
037f1dee-deee-4fe2-96b5-7a6e6ae1e4f2,7cac6c4c-6047-463b-9bed-207c6df6b463,who-in-law-is-responsible-for-it,2024-05-17 00:00:00,,,"{""text"": ""Planning authorities are expected to have at least 1 Design Code covering their area""}",
b1f4e65b-4193-49b0-b389-bb6d6627cbde,0db1d6ee-e255-410e-99c6-4bc30007f7c7,related-planning-considerations,2024-05-03 00:00:00,2024-09-04 11:35:50.332402,,"{""text"": ""- Ancient and veteran trees\r\n- Local plans - Ancient woodland is referenced a number of times in local plans, so we think that this consideration feeds into the process of creating a local plan.""}",
75dc7bba-dfcd-4bea-b8c8-019fd183e9e6,7cac6c4c-6047-463b-9bed-207c6df6b463,existing-data-examples,2024-05-17 00:00:00,,,,"[{""url"": ""https://github.com/digital-land/design-code-explorer/tree/main/data"", ""fields"": """", ""licence"": ""OGL3"", ""coverage"": ""11 Design Codes that Office for Place have provided"", ""position"": ""0"", ""publisher"": ""Office for Place"", ""csrf_token"": ""IjZlNjhjNDMyZTc5YjdkMDcwN2YxMDYwZDRkNjgyM2RmOTQ3NmMxOWEi.ZkcGHQ.bf-GejDB3OW36G4xd5ti7FFIk9Y"", ""attribution"": """"}]"
e85bcf50-5f06-4ac9-a7c2-5554d0b1cb31,7cac6c4c-6047-463b-9bed-207c6df6b463,single-source,2024-05-17 00:00:00,,,"{""text"": ""No""}",
a7608fd9-6707-43df-90a1-857a97bd3ef4,7cac6c4c-6047-463b-9bed-207c6df6b463,is-a-data-standard-required,2024-05-17 00:00:00,,,"{""choice"": ""Yes""}",
57fd7c42-3223-44df-912c-ffe0aa055d79,7cac6c4c-6047-463b-9bed-207c6df6b463,how-is-data-created,2024-05-17 00:00:00,,,"{""text"": ""At the moment it is not produced. Planning authorities create their Design Code but do not also create data for it.\r\nOffice for Place have seeded some data so that they can show the value of a [design code library](https://design-code-prototype.planning-data.dev/) - a tool that can only be built if you have the required data""}",
f74905a3-a64c-4aaa-af12-efab090bdc96,7cac6c4c-6047-463b-9bed-207c6df6b463,where-is-data-used,2024-05-17 00:00:00,,,"{""text"": ""The data can be used by other authors of design codes. This can help them write better-quality codes that follow emerging patterns.\r\n\r\nThe individual design code rules or requirements can be used by planning officers when making determinations on planning applications.""}",
35a616dc-9865-4d10-a889-d2393327b929,7cac6c4c-6047-463b-9bed-207c6df6b463,user-and-data-needs,2024-05-17 00:00:00,,,"{""text"": ""[See write up of user needs on discussion thread](https://github.com/digital-land/data-standards-backlog/discussions/27#discussioncomment-8345065)""}",
dcc99c22-1fd5-4a31-9445-ba929cfccdfc,7cac6c4c-6047-463b-9bed-207c6df6b463,additional-users,2024-05-17 00:00:00,,,"{""text"": ""* Office for Place - they are champions of design codes and want to improve the quality and use of them\r\n* authors of Design Codes\r\n* urban planners\r\n* planning officers""}",
96f69f09-9a85-4478-b33b-583178c6c76e,7cac6c4c-6047-463b-9bed-207c6df6b463,value-to-platform,2024-05-17 00:00:00,2024-05-17 07:38:42.371959,,"{""text"": ""We have a potential user of the data - the Office for Place would use it to build a design code library service.\r\n\r\nDesign Codes are often large documents that are difficult to navigate. Data can help to break down that barrier, making them more widely used and adhered to.\r\n\r\nOur research suggests that getting authors of Design Codes to think about the data requirement from the outset will lead to more accessible and usable Design Codes""}",
c23c1de0-f78e-493a-80b0-d31f8d34df31,7cac6c4c-6047-463b-9bed-207c6df6b463,risks,2024-05-17 00:00:00,,,"{""text"": ""No""}",
69d7d51a-b2fb-469f-98c3-8c44a57be134,f98069c2-d142-440f-a28d-69993881807b,who-asked-for-it,2024-05-20 15:53:33.533178,,,"{""text"": ""This dataset is closely linked with the Listed building dataset (a constraint for PlanX), and so this was identified as a dataset likely to add quick value to the platform.""}",
9eac32a2-18ad-4696-8a41-793bc63ec2a4,f98069c2-d142-440f-a28d-69993881807b,what-is-the-driver,2024-05-20 15:53:38.642851,,,"{""choice"": ""Existing planning requirement""}",
60344dd5-3837-4fa7-9461-c7bb60fc9c99,f98069c2-d142-440f-a28d-69993881807b,which-focus-area-does-it-support,2024-05-20 15:53:40.957286,,,"{""choice"": ""Modern planning software""}",
59d41846-8cd9-40bb-807e-164e3a7026e2,f98069c2-d142-440f-a28d-69993881807b,what-is-the-planning-consideration,2024-05-20 15:54:02.910386,,,"{""text"": ""A notice to stop un-listed buildings of special architectural or historic interest from being demolished or altered in a way that affects the character of the building.""}",
d0f995f5-972b-47bd-a5d4-6f3bcff53719,f98069c2-d142-440f-a28d-69993881807b,is-there-legislation,2024-05-20 15:54:05.303883,,,"{""choice"": ""Yes""}",
5d31aea0-84f8-41e6-a87a-4afeb9240ae5,c3727f3f-d514-451c-a666-9eaffdce6e70,who-asked-for-it,2024-06-20 14:26:01.711949,,,"{""text"": ""Geospatial Commission - identified as a dataset to make data easier to find for the sector.""}",
0dabafcf-a858-4a40-9b25-59f453e8ada1,c3727f3f-d514-451c-a666-9eaffdce6e70,what-is-the-driver,2024-06-20 14:26:05.669461,,,"{""choice"": ""Existing planning requirement""}",
ff6b9263-8da2-4cf8-85ca-dced278c2449,c3727f3f-d514-451c-a666-9eaffdce6e70,which-focus-area-does-it-support,2024-06-20 14:26:09.383489,,,"{""choice"": ""Modern planning software;Other""}",
325cacf7-a323-4357-b584-84ce1a7f3cc5,9d7b5fea-693c-4ca3-bd12-afde38e0360f,who-asked-for-it,2025-01-06 10:14:38.587307,,,"{""text"": ""AMRs have been identified to be a dataset which is useful in terms of planning need, as well as being relatively straight-forward to seed.""}",
4d8658bf-7cfa-4aca-8156-9f1dcc7283af,f98069c2-d142-440f-a28d-69993881807b,is-it-a-trigger,2024-05-20 15:57:35.774773,,,"{""choice"": ""Yes""}",
e534f066-e03d-4e66-a8c1-335fd6dcca8d,f98069c2-d142-440f-a28d-69993881807b,what-is-triggered,2024-05-20 15:57:46.811598,,,"{""text"": ""- Heritage statement \r\n- Structural survey \r\n- Lighting assessment\r\n- Archaeological assessment\r\n- Listed building consent ""}",
309ff26b-5001-408b-a449-49e38533c04c,f98069c2-d142-440f-a28d-69993881807b,is-it-consulted,2024-05-20 15:57:57.982276,,,"{""choice"": ""Yes""}",
1181ea20-cb9d-4b4a-908a-eedab8fccfbe,f98069c2-d142-440f-a28d-69993881807b,is-consulted,2024-05-20 15:58:00.035123,,,"{""text"": ""Further research is required to confirm whether building preservation notice data and information would be consulted in the completion of listed building consent applications.""}",
32697e65-4481-44be-bcd8-57218b2dab13,f98069c2-d142-440f-a28d-69993881807b,existing-data,2024-05-20 15:58:11.392525,,,"{""choice"": ""Yes""}",
ad9beefc-d421-4cd0-8365-da1c6d26ee14,f98069c2-d142-440f-a28d-69993881807b,existing-data-examples,2024-05-20 15:59:14.473728,,,,"[{""url"": ""https://opendata-historicengland.hub.arcgis.com/datasets/historicengland::national-heritage-list-for-england-nhle/about?layer=1"", ""fields"": ""ListEntry;Name;Building Preservation Notice start date;Building Preservation Notice expiry date;Capture scale;NHLE link;National Grid Reference;Easting;Northing"", ""licence"": ""https://historicengland.org.uk/terms/website-terms-conditions/open-data-hub/ "", ""coverage"": ""National"", ""position"": ""0"", ""publisher"": ""Historic England"", ""csrf_token"": ""ImNjZWRhOTYxOGNhZTE3MDhkNDgwNTk3YjM1NThkMjU3M2I1OWNmNDQi.ZktzEw.mPZnGk9srUr9mPlhPK-zPMkWI20"", ""attribution"": ""N / A""}]"
