id,text,consideration_id,author,created,updated,deleted_date
e1bd60fd-c5db-4614-8746-875d60e92e67,"This data is currently nationally available as per the [OS Open Greenspace dataset](https://www.ordnancesurvey.co.uk/products/os-open-greenspace#overview), which we will look to use initially. 

However, as a result of our research on [open space typologies](https://digital-land.github.io/blog-post/our-approach-to-open-space/) we will eventually look to collect this data from LPAs individually, with it encapsulating 'allotments, community gardens and community farms.'",648cdd25-8c24-48cb-b140-35d06d3184c8,Kieran Wint,2024-09-04 09:50:33.078431,,
6638225c-ccb1-4984-ad21-12863da07fc9,"This data is currently nationally available as per the [OS Open Greenspace dataset](https://www.ordnancesurvey.co.uk/products/os-open-greenspace#overview), which we will look to use initially. 

However, as a result of our research on [open space typologies](https://digital-land.github.io/blog-post/our-approach-to-open-space/) we will eventually look to collect this data from LPAs individually, with it encapsulating 'churchyards and other burial grounds.'",b32eec61-a5ae-4735-83ce-5004a9af871a,Kieran Wint,2024-09-04 09:54:14.835909,,
b135608c-ecf7-4aa1-afa5-05000f8964f6,"This data is currently nationally available as per the [OS Open Greenspace dataset](https://www.ordnancesurvey.co.uk/products/os-open-greenspace#overview), which we will look to use initially. 

However, as a result of our research on [open space typologies](https://digital-land.github.io/blog-post/our-approach-to-open-space/) we will eventually look to collect this data from LPAs individually, with it encapsulating those areas of use for 'pitch sports including football, rugby union, rugby league, hockey, lacrosse, cricket, American football etc.'",ed8fa294-a35d-46ea-bd19-87ae5fbe72b0,Kieran Wint,2024-09-04 09:55:59.637182,,
e77191a7-a023-4e3c-9ef0-9cb123d8c4a0,"This data is currently nationally available as per the [OS Open Greenspace dataset](https://www.ordnancesurvey.co.uk/products/os-open-greenspace#overview), which we will look to use initially. 

However, as a result of our research on [open space typologies](https://digital-land.github.io/blog-post/our-approach-to-open-space/) we will eventually look to collect this data from LPAs individually, with it encapsulating 'courts and greens comprising natural or artificial surfaces, including tennis courts, bowling greens, athletics tracks and other outdoor sports areas.'",a9ea0b0d-ba14-4775-91b4-8f8153d4f53a,Kieran Wint,2024-09-04 09:58:20.492063,,
f645fec7-5179-4f8c-81b6-e30842ae7107,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",311a519f-bcd8-4ba8-9787-7f2c65f6de16,Kieran Wint,2024-09-04 11:12:36.550316,,
f7845944-64b7-4b11-ac6a-7ae49924ecd8,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",8e31b7e6-87b2-4daa-8e11-26b863750bc6,Kieran Wint,2024-09-04 11:21:48.091954,,
4da3fb8c-fe5c-4f92-b4af-d3644d5ab370,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",e17adf66-a4d2-4e84-9ea2-e594aa85fd8e,Kieran Wint,2024-09-04 11:26:23.824484,,
b7e49f38-df67-4fbf-b222-2c55b786ff37,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",7782ee42-f96d-4d21-b383-73838a78589f,Kieran Wint,2024-09-04 11:30:55.470666,,
59479025-4e78-4893-be53-3761c27d680f,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",0db1d6ee-e255-410e-99c6-4bc30007f7c7,Kieran Wint,2024-09-04 11:35:09.875141,,
3b046e0e-56ba-405f-82f5-3335471b56e1,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",f14b4a63-f760-41ae-b0ed-07d4e5c4d579,Kieran Wint,2024-09-04 11:36:30.510099,,
b4becf1b-aca9-4a91-b925-eebc91d01b7a,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",161b167f-ac57-4140-a680-495915508745,Kieran Wint,2024-09-04 11:38:10.588352,,
3cb7158a-60c8-4435-b47f-5f957b08c169,"Please note, we are talking about LPA-wide statements of community involvement (SCI), not site specific SCIs",6d1b245a-40e2-4eb7-b1d5-1304fcdad496,Claire Miller,2025-02-06 16:47:37.471298,,
f0c69173-7b1a-4fb2-a0b5-f2107fd4e915,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",6249d754-3f41-4de2-b14c-719ba09d5644,Kieran Wint,2024-09-04 11:39:29.862636,,
ed7759cc-d033-4608-9f08-5677bad46e01,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",e548e3af-5493-47a1-87e3-ef3fc3c51ef1,Kieran Wint,2024-09-04 11:49:36.313313,,
a817bfff-3858-43f7-a03b-f8750a126080,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",277ebb03-7337-44dd-8298-6135d0a63c85,Kieran Wint,2024-09-04 14:56:26.727398,,
bf755e61-f5e1-4ce6-9fc9-6adf2e76516e,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",c8943f13-e7ff-409f-9122-e0fc01eeb373,Kieran Wint,2024-09-04 14:57:31.061993,,
a217f448-1ca4-4829-8c52-374968ba0a9e,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",db39f341-af14-4dde-a718-07827727ec30,Kieran Wint,2024-09-04 15:00:23.034824,,
671b602d-e62b-4f90-ae5a-dcba22dd65de,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",a771a6f1-b79f-4a12-be15-a9ff7fb40058,Kieran Wint,2024-09-04 15:01:59.705199,,
c097139e-f5b7-4664-89f5-b497700c6337,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",704d7aa2-90d5-4bae-ae28-8c8908533241,Kieran Wint,2024-09-05 09:32:47.337733,,
e7ed4ccc-8da5-456b-a2c2-a1d5646b82e6,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",ca54380a-ccdf-4308-9672-23f2dd1b7acf,Kieran Wint,2024-09-05 09:34:12.157188,,
fadefbad-fccd-4f08-af12-627d7dd7afe4,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",19b66190-999c-48b2-901c-09faa951949f,Kieran Wint,2024-09-05 10:03:27.177717,,
0df03622-a94e-4027-b0e5-92ff188de5f0,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",b411bd74-e872-4d85-a930-d9c956b91b68,Kieran Wint,2024-09-05 10:07:42.669564,,
3a277162-0a2a-440a-bbdd-d11ff87ebee7,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",8c4f91df-8ae4-417e-a24d-bf28ba9a952b,Kieran Wint,2024-09-05 10:08:57.668468,,
db88732c-1ce9-4f87-ac58-3d5cb880e0e0,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we think that this consideration acts as an INPUT to the process of creating a local plan.",320418ff-0d5a-4963-8639-0341bd0eb25e,Kieran Wint,2024-09-05 10:13:08.590293,,
978e4613-d2e8-40d1-9727-7bf41e973063,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we think that this consideration acts as an INPUT to the process of creating a local plan.",648cdd25-8c24-48cb-b140-35d06d3184c8,Kieran Wint,2024-09-05 10:14:24.309757,,
f55f36f1-a4b6-4d6c-b3f8-858c263ce375,[Posted an issue to github](https://github.com/digital-land/data-standards-backlog/discussions/97#discussioncomment-11250315) about capturing the date the plan was adopted in 2 places.,45697341-5c2e-42f6-89be-051f1c9ead70,Colm Britton,2024-11-14 06:55:15.479858,,
eb7119d0-f543-40d8-9af6-daa61e8cb1f6,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",2c6607da-f515-446d-97be-8f336dd5e91c,Kieran Wint,2024-09-05 10:11:49.211372,2024-09-24 10:29:38.515795,2024-09-24
5139472a-d777-4917-b934-2d44a02225f2,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",c0466ba7-3a0e-48f9-aacf-40d687ffd1d1,Kieran Wint,2024-09-04 11:51:03.159626,2024-09-24 10:30:03.036962,2024-09-24
f9b17118-291f-4c02-9229-06c35af12e21,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",a9ea0b0d-ba14-4775-91b4-8f8153d4f53a,Kieran Wint,2024-09-04 14:59:23.902513,2024-09-24 10:30:25.854614,2024-09-24
e8217969-3f3b-4d22-ab07-225f9d55e91c,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",ed8fa294-a35d-46ea-bd19-87ae5fbe72b0,Kieran Wint,2024-09-04 14:58:45.446303,2024-09-24 10:30:46.900525,2024-09-24
0d6fcdc8-591e-405a-91f4-1ffecea6f155,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we think that this consideration acts as an INPUT to the process of creating a local plan.",cda2f38c-416f-4235-b4c5-c07f30402704,Kieran Wint,2024-09-05 10:16:28.008614,2024-09-24 10:36:30.650612,2024-09-24
55ae46a3-7ba3-4d75-bb4b-3d82eef05456,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",8da71a60-a503-4b22-9e6b-2ea6e9265580,Kieran Wint,2024-09-04 11:55:38.345601,2024-09-24 10:36:40.658229,2024-09-24
db9dc23f-5e45-450e-9328-ac9fc84a2562,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we think that this consideration is an OUTPUT, and created during the local plan process.",f160755d-01b3-4b7e-8f5c-cb18400b53fc,Claire Miller,2024-09-04 15:01:10.688238,2024-09-26 16:55:10.354777,
3fddc73e-9dfd-4326-aa30-0f901308ad3e,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we think that this consideration acts as an INPUT to the process of creating a local plan.",b968e542-0d6a-4f55-aa4b-0e9bfe02994a,Kieran Wint,2024-09-05 10:17:33.895754,2024-09-05 10:17:47.453329,
ba22bfc9-9f13-4be7-a27c-ad673b53756b,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we think that this consideration acts as an INPUT to the process of creating a local plan.",646f5ef5-d648-4ef8-9d6d-bc718d1560cb,Kieran Wint,2024-09-05 10:27:30.960869,,
a999550f-6e9b-44f3-a551-3f5f698720b6,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we think that this consideration acts as an INPUT to the process of creating a local plan.",70409ed1-3a82-41ea-a478-3eabdf7c8dc0,Kieran Wint,2024-09-05 10:28:29.909172,,
a7dd85af-3342-46f9-90e0-e319489b4db7,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we think that this consideration acts as an INPUT to the process of creating a local plan.",afc60032-4aeb-43f1-8cd8-087d1cd0a953,Kieran Wint,2024-09-05 10:29:37.075875,,
17eb4ed5-56e5-4735-b0cc-72a637519c5c,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we think that this consideration acts as an INPUT to the process of creating a local plan.",0d30bdd8-83e8-4dc4-aae8-b455c356732e,Kieran Wint,2024-09-05 10:35:14.481172,,
918f11d1-79f4-432c-967c-d9136f34e179,"In Nov and Dec 2024 we visited LPA websites to see if they had CIL schedules available. Where they did, we created a document record. This [data is now available on the platform](https://www.planning.data.gov.uk/dataset/community-infrastructure-levy-schedule)",c2407dfa-2fa4-42ee-a665-00ea48d6e137,Colm Britton,2025-01-06 11:50:56.409794,,
fffed9b7-6b30-4840-9fa4-724dff847a9c,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",c29bdfff-9f76-4728-a1c0-71439b126f82,Kieran Wint,2024-09-05 10:44:15.514417,,
1fabdbd4-0ebb-4ac1-a803-1dc5dc56b628,"As per the [product overview](https://www.ordnancesurvey.co.uk/products/os-open-built-up-areas), this dataset is updated every two years.",2eb8ef61-d4ad-4903-b6cf-24239184b3a8,Kieran Wint,2024-09-05 10:55:12.867467,,
13c300c2-1d5f-4239-aadc-01076045255d,"As per the product overview for the national dataset published by Ordnance Survey, the data for this consideration will be updated as part of [OS Open Greenspace](https://www.ordnancesurvey.co.uk/products/os-open-greenspace) every six months.",0d623038-56fd-4a2a-a7f9-c1ce63e2e3e6,Kieran Wint,2024-09-05 10:58:45.431286,,
e70c6641-36d7-4721-9cde-dfb7cf2cd81a,"As per the product overview for the national dataset published by Ordnance Survey, the data for this consideration will be updated as part of [OS Open Greenspace](https://www.ordnancesurvey.co.uk/products/os-open-greenspace) every six months.",47da5702-b98b-4e9c-a49f-66984f020c8d,Kieran Wint,2024-09-05 10:59:18.692525,,
6cfc3080-0af2-47f1-8608-9189fe053533,"As per the product overview for the national dataset published by Ordnance Survey, the data for this consideration will be updated as part of [OS Open Greenspace](https://www.ordnancesurvey.co.uk/products/os-open-greenspace) every six months.",b32eec61-a5ae-4735-83ce-5004a9af871a,Kieran Wint,2024-09-05 10:59:38.412091,,
9f10fc30-0d0c-4cc2-acff-9c97a70e3cf4,"The only indicator of data update frequency we found was at the [London datastore](https://data.london.gov.uk/dataset/archaeological-priority-areas), but this does not contain all of the areas of Greater London.",00bede34-152a-40cc-ac14-bb638d1a287d,Kieran Wint,2024-09-05 11:04:25.89622,,
4c62e2b5-6711-4d2e-ac88-753d6bc162bb,We have been unable to find any sort of information on the frequency with which this data is likely to be updated.,f160755d-01b3-4b7e-8f5c-cb18400b53fc,Kieran Wint,2024-09-05 11:05:19.543468,,
ca2bb2cf-d41c-41cc-b0ce-54c6e30c579a,We have been unable to find any sort of information on the frequency with which this data is likely to be updated.,c3727f3f-d514-451c-a666-9eaffdce6e70,Kieran Wint,2024-09-05 11:06:29.069992,,
9706beb1-ec0b-4820-8255-dfd9b7771260,"As per some [FAQs published by Historic England](https://historicengland.org.uk/content/docs/listing/listing-data-download-faqs-pdf#:~:text=How%20uptodate%20are%20the%20datasets,website%20on%20a%20fortnightly%20basis.), this data is updated on a **fortnightly** basis.",d0c8d988-27b8-4d10-ac3e-6d3957efe430,Kieran Wint,2024-09-05 11:12:22.412123,,
cbaa29c7-a17b-4e89-a32c-9297892e1961,"As per some [FAQs published by Historic England](https://historicengland.org.uk/content/docs/listing/listing-data-download-faqs-pdf#:~:text=How%20uptodate%20are%20the%20datasets,website%20on%20a%20fortnightly%20basis.), this data is updated on a **fortnightly** basis.",f98069c2-d142-440f-a28d-69993881807b,Kieran Wint,2024-09-05 11:12:46.577,,
87808f44-b3ac-463c-8d98-5c8693d98044,"No specific date for the frequency of updating the listed buildings data set was found. However, 'ad hoc' was listed, as it was assumed that the data set would be updated as and when a new listed building was identified. ",277ebb03-7337-44dd-8298-6135d0a63c85,elliotrowen,2024-09-03 13:50:52.060956,2024-09-05 11:13:08.452867,2024-09-05
5713fb03-cf2d-436a-8a3b-b709cbccfe51,"We have convened an Advisory group to support this work. Updates, minutes and links to outputs of the work will be shared on the [advisory group page](https://design.planning.data.gov.uk/advisory-group) we have set up",3eda471c-4586-4b8c-959a-a59f84eea2ae,Colm Britton,2025-01-27 11:37:58.484979,,
f5e2a526-4553-4b52-ad16-9ff5fb0664f0,We have been unable to find any sort of information on the frequency with which this data is likely to be updated.,2bf32a02-7293-40b1-babc-722b37d5134f,Kieran Wint,2024-09-05 11:14:47.500375,,
10a865c7-3754-493a-a156-5d2bb32267f1,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",375e8353-3509-4233-9665-2743f4444269,Kieran Wint,2024-09-05 10:41:32.769107,2024-09-24 10:28:40.12435,2024-09-24
bdc9bd8a-06cf-45f5-8f36-68f61b5273f4,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we think that this consideration acts as an INPUT to the process of creating a local plan.",e333ebf0-f673-41ba-9f72-ea156dcf42ae,Kieran Wint,2024-09-05 10:36:47.923751,2024-09-24 10:28:55.555397,2024-09-24
cbefe5f7-b4ed-415f-91b5-0824cd87234e,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we think that this consideration acts as an INPUT to the process of creating a local plan.",bdd538e7-9fc5-4c62-b0ce-61ebe853d9b3,Kieran Wint,2024-09-05 10:32:31.774645,2024-09-24 10:35:31.732543,2024-09-24
fda5083a-d0f6-49e9-b3f8-d0dc3ef00505,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we think that this consideration acts as an INPUT to the process of creating a local plan.",57c13c12-f198-4313-8518-9465182e706e,Kieran Wint,2024-09-05 10:30:24.632498,2024-09-24 10:36:58.120309,2024-09-24
cc05e9ee-5277-4f0f-9b8b-0fb9495a6c2c,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we think that this consideration is an OUTPUT, and created during the local plan process.",7cac6c4c-6047-463b-9bed-207c6df6b463,Claire Miller,2024-09-05 10:38:53.818983,2024-09-26 16:53:42.766006,
d6dcae15-8127-420c-afe5-bc5ba499faf5,"As per the data published by Natural England on [data.gov.uk](https://www.data.gov.uk/dataset/79b3515f-b00e-419a-9c7e-1d3163555886/heritage-coasts) for 'Heritage Coast', the metadata suggests that this data is updated on an ad hoc basis.",e7750f77-1256-4fc6-8e1e-f169a1059d3e,Kieran Wint,2024-09-05 11:16:52.673959,,
f6951a52-f2a6-4c01-ac75-5c42c2a44290,"As per this [FAQ document](https://historicengland.org.uk/content/docs/listing/listing-data-download-faqs-pdf#:~:text=How%20uptodate%20are%20the%20datasets,website%20on%20a%20fortnightly%20basis.) produced by Historic England, 'The latest datasets are uploaded to the website on a fortnightly basis.'",ca54380a-ccdf-4308-9672-23f2dd1b7acf,Kieran Wint,2024-09-06 10:17:23.844569,,
7fac38e4-2389-4df5-99e6-a6f42dcf7625,"As per some [FAQs published by Historic England](https://historicengland.org.uk/content/docs/listing/listing-data-download-faqs-pdf#:~:text=How%20uptodate%20are%20the%20datasets,website%20on%20a%20fortnightly%20basis.), this data is updated on a **fortnightly** basis.

However, we think that as we collect more listed building data from local planning authorities, the update frequency of the data will likely change to ad hoc, as it is likely that data will get updated when there are changes to make and this is unlikely to align across all local authorities.",277ebb03-7337-44dd-8298-6135d0a63c85,Kieran Wint,2024-09-05 11:13:12.923558,2024-09-06 10:20:20.65054,
44945880-f43c-48a5-982a-474e304b705f,"As per this [FAQ document](https://historicengland.org.uk/content/docs/listing/listing-data-download-faqs-pdf#:~:text=How%20uptodate%20are%20the%20datasets,website%20on%20a%20fortnightly%20basis.) produced by Historic England, 'The latest datasets are uploaded to the website on a fortnightly basis.'",375e8353-3509-4233-9665-2743f4444269,Kieran Wint,2024-09-06 10:20:41.054441,,
f178cfb4-462e-4bbd-aeed-376c37ea6371,"As per this [FAQ document](https://historicengland.org.uk/content/docs/listing/listing-data-download-faqs-pdf#:~:text=How%20uptodate%20are%20the%20datasets,website%20on%20a%20fortnightly%20basis.) produced by Historic England, 'The latest datasets are uploaded to the website on a fortnightly basis.'",bb304685-63e4-4cb4-a6d2-8455435e2415,Kieran Wint,2024-09-06 10:21:59.085572,,
dd565daf-0a55-4a85-90f4-fb91ebb1c596,"As per this [FAQ document](https://historicengland.org.uk/content/docs/listing/listing-data-download-faqs-pdf#:~:text=How%20uptodate%20are%20the%20datasets,website%20on%20a%20fortnightly%20basis.) produced by Historic England, 'The latest datasets are uploaded to the website on a fortnightly basis.'",19b66190-999c-48b2-901c-09faa951949f,Kieran Wint,2024-09-06 10:22:28.673089,,
27f03e77-6412-4571-a148-b4241fbaa136,"We have marked the data update frequency as unknown, as we were unable to find anything definitive. One thing of possible note is the BCE (Boundary Commission for England), who do produce annual reports, but whether this is reflected in the updating of data is unknown.",cb2669af-896b-4c0b-bb68-5c2ef5acdfbd,Kieran Wint,2024-09-06 10:32:50.518917,,
a0e72763-c136-4c6e-a97d-9bf2a6161e44,"As per the data published by Natural England on [data.gov.uk](https://www.data.gov.uk/dataset/c52ead19-47c2-473b-b087-0842157e00b6/sites-of-special-scientific-interest-units-england) regarding SSSIs, the metadata suggests that this data is updated 'as needed', so it has been as ad hoc.",311a519f-bcd8-4ba8-9787-7f2c65f6de16,Kieran Wint,2024-09-06 10:39:09.085314,,
fb0e86b0-4f5e-45a5-aed2-5f14a1f9bbc1,"We have been unable to find any conclusive evidence as to a set update frequency for this data. A couple of examples from individual local planning authorities suggest it is 'as needed', so in the absence of any further information the data update frequency has been marked as ad hoc.",b968e542-0d6a-4f55-aa4b-0e9bfe02994a,Kieran Wint,2024-09-06 10:41:58.641176,,
1c24b43e-bb95-47a4-ba26-edd5db4ce524,"Frequency of update listed as 'ad hoc', as no specific update period was found. It is likely that NSIP data is updated when a new project is started. ",e56e8e80-cffa-43cf-a8d8-77090db1f0d2,elliotrowen,2024-09-06 15:08:49.567812,,
7d53305a-3378-4c48-b568-0c94a033d508,"The frequency of update was listed as 'ad hoc', as greenbelt data is updated through the Local Plan process. ",3619e662-648f-4b5a-9514-e33a729e301d,elliotrowen,2024-09-06 15:09:46.852251,,
9749d2ba-d424-4fb2-9785-bc554f539ddb,"Data frequency update is listed as 'ad hoc', as it is listed as 'as needed' at: https://opendata-historicengland.hub.arcgis.com/datasets/historicengland::conservation-areas/explore?location=52.761369%2C-2.491828%2C6.62",8e31b7e6-87b2-4daa-8e11-26b863750bc6,elliotrowen,2024-09-06 15:15:36.91182,,
9e57ab72-ce65-450c-bb03-9c579a9cc1bd,'Ad hoc' was listed as no specific data update frequency was found. This data is likely to be updated by LPAs following the approval of a planning application. ,447b0fed-6668-410f-b20e-65bbd8eb55ae,elliotrowen,2024-09-06 15:17:36.699593,,
ceb731a6-f7a3-4316-8bbb-eb87e7be4703,Data updated as necessary: https://www.data.gov.uk/dataset/eab6ee72-23e8-46df-b74b-c2a9cb3ee6e0/world-heritage-sites,450df95d-a4d3-4de6-bcf1-eb1940d60662,elliotrowen,2024-09-06 15:21:20.041482,,
7a889ef8-5079-4b27-be68-a20ae0190297,"Also, as per this [FAQ document](https://historicengland.org.uk/content/docs/listing/listing-data-download-faqs-pdf#:~:text=How%20uptodate%20are%20the%20datasets,website%20on%20a%20fortnightly%20basis.) produced by Historic England, 'The latest datasets are uploaded to the website on a fortnightly basis.'

However, it is thought that this dataset is likely to be mostly static as World heritage sites are designated by UNESCO and is reviewed on a yearly basis.",450df95d-a4d3-4de6-bcf1-eb1940d60662,Kieran Wint,2024-09-09 07:15:14.003636,,
5f7554e8-9d38-4ee2-a74c-095a0c53d447,"This data is currently nationally available as per the [OS Open Greenspace dataset](https://www.ordnancesurvey.co.uk/products/os-open-greenspace#overview), which we will look to use initially. 

However, as a result of our research on [open space typologies](https://digital-land.github.io/blog-post/our-approach-to-open-space/) we will eventually look to collect this data from LPAs individually, defined as 'Designated areas for children and young people containing a range of facilities and an environment that has been designed to provide focused opportunities for outdoor play, including Local Areas for Play (LAPs), Local Equipped Area for Play (LEAPs), Neighbourhood Equipped Area for Play (NEAPs) and Multi-use Games Area (MUGAs).'",c3d2e08c-f2ef-49eb-9b1e-d03eb336df68,Kieran Wint,2024-09-18 08:00:37.316213,,
d889b4ef-e523-4eb6-a421-35dcfe583d19,"This data is currently nationally available as per the [OS Open Greenspace dataset](https://www.ordnancesurvey.co.uk/products/os-open-greenspace#overview), which we will look to use initially. 

However, as a result of our research on [open space typologies](https://digital-land.github.io/blog-post/our-approach-to-open-space/) we will eventually look to collect this data from LPAs individually, but potentially falling under the term 'Other outdoor sports', or something to that effect.",e3347ece-3c02-4fd9-a222-abb995493bfd,Kieran Wint,2024-09-18 08:15:03.289347,,
1f285d13-141b-4e39-94e2-7dc0e287870d,"As per some research we did, summarised in this [blog on an analysis of local plans and local area requirements](https://digital-land.github.io/blog-post/local-plan-and-local-requirement-analysis/), we're confident that this consideration acts as an INPUT to the process of creating a local plan.",bb304685-63e4-4cb4-a6d2-8455435e2415,Kieran Wint,2024-09-05 10:42:22.428014,2024-09-24 10:35:46.570485,2024-09-24
9b81bf11-ae8d-4a79-b807-0c95b23f1a08,"It would appear that the data for 'Parish' is updated on the [ONS Parishes Boundaries EW BFE](https://geoportal.statistics.gov.uk/datasets/ons::parishes-may-2024-boundaries-ew-bfe-2/about) annually in May each year.  In the absence of any further information, this is what we have marked the data update frequency as.",2e451151-6dc2-48c7-83ab-d203bcff6099,Kieran Wint,2024-09-06 10:34:53.181712,2024-12-09 10:06:58.83366,
